bio_url,bio,name,voice_model,skyrim_voice_folder,race,gender,species,refid_int,baseid_int,author,voice_model_score,form_id,form_id_back,ref_id,voice_type,voicetypefallout,editor_id,editorIDFallout
/wiki/Quinlan,"Proctor Quinlan, registration QN-448PR,[1] is the head of the archives and R&D division, and proctor for the Order of the Quill on the Prydwen in Fallout.
Highly intelligent and methodical, Proctor Quinlan is one of the oldest members of the Commonwealth expedition.[2] A Capital Wasteland native, he is deeply interested in what bounty of knowledge the Commonwealth has to offer.[3] His primary duty on board the Prydwen is sifting through the immense amount of material recovered from the region, trying to identify useful information among the sea of what he considers useless noise, such as fiction and poetry:[4] Technical volumes, repair manuals, design philosophies and assorted medical research, anything to enhance the Brotherhood's technical knowledge.[5] Anything that doesn't is just a waste of paper, as far as Quinlan is concerned.[6] Other scribes don't agree with his stance, but Quinlan has the benefit of his position and has pulled rank to ensure that fictional material is kept off the Prydwen.[7][8]
Quinlan immediately set up a two-pronged system of recovery to maximize recovery rates: First, he secured an authorization to pay a bounty for recovering documents, anything that might contain technical data, down to memos, charts and blueprints, in addition to the aforementioned books. Second, he organized a research patrol system,[9] with scribe-soldier pairs recovering any and all documents and artifacts they can find.[10] The two-man teams help maximize efficiency, by having them do a quick pass to evaluate a location's technical and historical relevance, instead of sending in an entire retrieval team to a potentially useless location.[11] Brotherhood members also have standing orders to turn in any technical documents to Quinlan for analysis,[12] as well as recovered historical, social documentation, and other artifacts.[13][14] Lancer-Captain Kells also has any soldiers who haven't participated in one of Quinlan's patrols sign up for them.[15][16] While the patrols are widely known to be dangerous, some scribes volunteer for the assignments so as to escape from soldiers who they consider to be disgusting and/or unintelligent.[17]
Additionally, Quinlan is Maxson's most trusted analyst, responsible for identifying strategic targets,[18] aiding the reconstruction of Liberty Prime,[19] evaluating key intelligence recovered in the war against the Institute.[20][21] The elder has not known Quinlan to make mistakes.[22] Quinlan is a staunch supporter of Maxson's policies and considers the Institute's research to be ill-conceived, to be stamped out with extreme prejudice for the risk that they pose to humanity at large.[23] He has patrols follow up on every lead, no matter how far-fetched it might seem,[24] coordinates duty rosters with Lancer-Captain Kells to track down the location of the Institute,[25] and collaborates with other scribes to better understand the enemy.[26] Scribe Neriah is one of his most trusted aides, especially when it comes to sensitive intelligence.[27] He does dislike her tendency to be distracted by her special projects, though.[28]
Quinlan executes his duty with a single-minded devotion to duty and the Brotherhood, and particularly dislikes anyone badmouthing his fellow scribes (after all, the Brotherhood would have no intel or support capacity without them),[29] or disrespecting superiors (which can quickly result in disciplinary measures).[30] In fact, he dislikes showing any disrespect, regardless of rank, especially since any members might have to give their lives in the line of duty, and the Brotherhood honors them all.[29] As far as he knows, Brotherhood scribes are prepared to make the ultimate sacrifice to further the Brotherhood's knowledge,[31] and he personally believes that death in pursuit of duty is honorable.[32] He doesn't think that everyone should pursuit such a goal, and the best way is to accomplish the Brotherhood's goals without sacrificing Brotherhood lives. He is an outlier among his peers, believing that if it can be helped, the Brotherhood should use alternative forces as cannon fodder, if necessary, to minimize Brotherhood casualties.[33] However, his empathy has limits. When one of the most loyal members of the Brotherhood is outed as a synth, Quinlan immediately makes a 180 on his topic, and his only regret is that the Brotherhood was completely unaware,[34] due to a lack of preparedness.[35]
Quinlan does have a softer side, all things considered. He has a pet cat Emmett, who accompanies him at work, and though he keeps his temper in control most of the time, he lets himself go when dealing with obstinate technology, down to cursing and kicking unruly objects or robots.[36][37] Despite his refusal to acknowledge fiction, he hypocritically has a soft spot for Grognak the Barbarian, being an avid collector of comic books and other series paraphernalia, as per the 2076 Underlane Price Guide. Field scribes know to be on the lookout for any Grognak books and items, especially the rarest limited annual issues. Quinlan does hate if such priceless items are returned damaged, though.[38] Unbeknownst to him, his stash is preyed upon by other Brotherhood members to read comic books.[39]
PC If the main quest is completed with the Minutemen, Proctor Quinlan may reference the events of Tactical Thinking, even if the quest was never completed.[verified]",Proctor Quinlan,ProctorQuinlan,NPCMProctorQuinlan,Human,Male,,587094,410294,YetAnotherModder,97,000642B6,000642B6,0008F556,NPCMProctorQuinlan,NPCMProctorQuinlan,BoSProctorQuinlan,BoSProctorQuinlan
/wiki/Teagan,"Proctor Teagan, registration TG-477PR,[1] is the Brotherhood of Steel's quartermaster and the proctor for the Order of the Sword, living on the Prydwen in 2287.
Proctor Teagan is the quartermaster on the Prydwen. He is in charge of managing the Brotherhood's equipment and munitions and cataloging weapons and armor recovered by Proctor Quinlan's research patrols out in the field. As the Brotherhood's proctor for the Order of the Sword, Teagan's scribes are responsible for designing and manufacturing the weapons used by the military. He is also the man responsible for engineering Maxson's battlecoat.
He sells a variety of gear to the discerning customer, as long as they are a member of the Brotherhood of Steel. However, he keeps the best gear reserved for higher-ranking members, which the Sole Survivor will be able to purchase as they rise through the ranks of the Brotherhood. The proctor also manages the Brotherhood's food supply, which is used by the airship's mess officer to cook the meals eaten by the soldiers and has officially requested the chain of command to lend aid so that the Brotherhood can get better prices from traders. The player character can go and help him with an unofficial operation to gather food for the Brotherhood by securing a supply of crops from a settlement in the Commonwealth.
Teagan is a friend of a Lancer named Rico, whose vertibird is shot down by a missile launcher-wielding raider shortly before the player character returns to the Prydwen, after destroying the Institute. He will relate this story to the player character in their first time conversing after the destruction of the Institute, to convey the point that grave losses often occur in order to achieve great victories. Just as Rico gave him, he will give the player character a bottle of whiskey as a token of appreciation.",Proctor Teagan,ProctorTeagan,NPCMProctorTeagan,Human,Male,,117759,410292,YetAnotherModder,96,000642B4,000642B4,0001CBFF,NPCMProctorTeagan,NPCMProctorTeagan,BoSProctorTeagan,BoSProctorTeagan
/wiki/Neriah,"Senior Scribe Neriah, registration NR-490SS,[1] is a scientist serving on the Prydwen in 2287.
Senior Scribe Neriah is the head of the biological research department of the Brotherhood of Steel, responsible for dissecting the bodies of the fallen foes, with the purpose to analyze potential weaknesses or special traits within them that the faction could use to their advantage.[2] Recently, she is investigating how mole rats have developed a natural resistance to radiation, as part of a project to develop a special chemical compound that can be used to protect against most of the more heavily concentrated pockets of radiation in the Commonwealth, essentially an enhanced version of Rad-X.
Serving under the Order of the Quill, of the scribe branch of the Brotherhood, Neriah reports directly to Proctor Quinlan.
If the miscellaneous quest Blood Bank is accepted from Neriah, giving her 20-25 viable blood samples will earn the Sole Survivor six X-111 compound and she will inform them that she can make more.",Senior Scribe Neriah,ScribeNeriah,NPCFScribeNeriah,Human,Female,,117882,410297,YetAnotherModder,96,000642B9,000642B9,0001CC7A,,NPCFScribeNeriah,BoSScribeNeriah,BoSScribeNeriah
/wiki/Buddy,"Drinkin' Buddy, also called Buddy, is a modified Protectron, located in the basement of the Shamrock Taphouse in 2287.
The owner of the Shamrock Taphouse, Patrick Merryweather, created a mobile microbrewery from a Protectron. Once he had a working prototype, he contracted with the Hotel Rexford with the intent of serving ice cold beer to hotel patrons. The project was fronted by Jack West, the manager of the establishment.[1]
To build the robot, the entrepreneur started with a consumer RobCo Protectron, stripped out the robot's main assembly and replaced it with a custom miniaturized micro brewing unit fabricated with unlicensed parts (thus voiding its warranty) that was capable of flash-fermenting mash, producing alcohol at a faster rate and ice cold. He designed the robot to accept recipe holotapes, thus allowing it to brew a wide range of different types of beer, also programming in a wide variety of jokes to be told for the customer's amusement.[2]
However, the Hotel Rexford was under contractual obligations to only serve Gwinnett beer. As a result, Patrick was unable to use his own recipes. However, he managed to get in contact with a person who was able to illegally crack the encryption on one of the brewery's proprietary brewing holotapes. This allowed the robot to produce Gwinnett pale ale by default.[3]
After days of tinkering and perfecting, Patrick managed to finish the robot. He knew Gwinnett had copyright to their alcohol, but he hoped to be in full production or work something out with Gwinnett before the Gwinnett Brewery's lawyers caught up with him. The final product was Drinkin' Buddy, the ultimate automated drinking experience. He designed the robot to be ready for mass-production with the main customers being bars and restaurants. Patrick had the original prototype unit scheduled for delivery to the Hotel Rexford, thinking he should rent a truck because Drinkin' Buddy walked slow.[4] However, this was cut short by the Great War, leaving Buddy still inactive in his charging pod, his delivery 210 years behind schedule.[5]
He can be given holotapes containing alcohol recipes that he will store in his inventory. He can also change regular beers and soft drinks into their ice cold variants granting 35 AP in addition to the usual STR/CHR +1, INT -1; this is done by following the dialogue option to request a beer but instead placing drinks into his inventory. Alternatively, the recipes may also be removed just by trying to talk to him. Drinks that one can give to him to make ice cold are any Gwinnett beverage, any Nuka-Cola and any Vim.
Giving Buddy any ""Gwinnett,"" ""Nuka"" or ""Vim"" will cause it to become ice cold after about 12 hours in-game time. This increases the benefits of most items upon consumption by a variable amount but does not remove the rads present in the beverage.
To give Buddy recipes, one must play the recipe holotape on their Pip-Boy. Once this is done, the Sole Survivor automatically initiates dialogue by stating ""Buddy, I have some recipes for ya...,"" after which they are removed from the inventory and Buddy will be able to produce them in the future. If this dialogue doesn't trigger when speaking to him with a recipe in one's inventory, try dropping the recipe from the inventory and picking it up again. This especially helps with recipes obtained prior to meeting Buddy.
Buddy is equipped with a flamer and a laser gun. Buddy alternates between them when in combat.",Buddy,RobotAssaultron,RobotProtectron,ModifiedProtectron,,,1524379,987824,YetAnotherModder,60,000F12B0,000F12B0,0017429B,,RobotProtectron,DrinkingBuddyProtectron,DrinkingBuddyProtectron
/wiki/Donny_Kowalski,"Donny Kowalski is a child living in ruins of the Boston waterfront, in the Commonwealth in 2287.
Donny is a small boy who lives alone on a dock behind the Shamrock Taphouse, overlooking the shores of Boston's largest bay, Boston Harbor. Donny lost his parents at a young age, and spends his time fishing and hiding from mirelurks.[1] His current obsession is a ""sea monster"" hiding in the bay, although things are not as it may seem.",Donny Kowalski,Desdemona,NPCMDonnyKowalsky,Human,Male,,213500,206773,YetAnotherModder,35,000327B5,000327B5,000341FC,NPCMDonnyKowalsky,NPCMDonnyKowalsky,DonnyKowalsky,DonnyKowalsky
/wiki/Gaff,"Gaff is a raider living in the Commonwealth in 2287.
Gaff leads the raider gang which has taken up residence in the Shamrock Taphouse. He can usually be found on the upper level.",Gaff,MaleRaider01,RaiderMale01,Human,Male,,475950,713047,YetAnotherModder,100,000AE157,000AE157,0007432E,RaiderMale01,RaiderMale01,DN137_LvlRaiderBoss,DN137_LvlRaiderBoss
/wiki/Arlen_Glass,"Arlen Glass is a ghoul living in The Slog in 2287.
Cofounder of Wilson Atomatoys, Arlen was the lead toy designer until October 21, 2077. He worked tirelessly alongside his friend George Wilson to make toys to help children dream and to imagine a better future.[1] It was their passion that they pursued for the next 35 years, often at the expense of time spent with their families. Their flagship product, the Giddyup Buttercup (created by Arlen), became a smash hit on the market, eventually bringing in hundreds of millions of dollars in revenue per year, in spite of its excessive price tag ($16,000 per unit).[2]
However, as the years went by, the pressure on both of their families only increased. Arlen neglected his wife and daughter for years, focusing on his work as much as possible,[3] while George missed his son's birthdays, graduation and his wife's funeral. He brought on Marc Wilson as vice president in a bid to reconnect and eventually abdicated his position as company president to him in late 2077, believing that Marc grew into the toy business, despite initial reservations.[4] His son, turned bitter by years of parental neglect, immediately turned his back on his father's legacy. Sales forecasts for the fourth quarter of 2077 were fudged at Marc's orders so that sales of the Giddyup Buttercup would show decline in from $122,000,000 to $110,000,000, a year-over-year loss of 17%. They cited brand stagnation and market saturation at the current price point as reasons for the continuing decline.[2] While Arlen reacted to the news with incredulity,[5] he immediately set about finding new ways to enhance the brand's appeal. These included collectible variants (e.g. mythical horses), alternative markets for boys, Premium Princess lines, as well as promotional tie-ins with Hubris, Nuka-Cola and Vault-Tec. Marc, on the other hand, had other ideas.[6]
The new president made a bid for the secretive SCYTHE Program initiated by the United States government to bolster their wartime production by converting part of the Atomatoys factory into an ordnance production facility.[7] His application was accepted on September 1, despite doubts by some of the Pentagon staff, as the Atomatoys factory exceeded the requirements specified for the project. Colonel Thomas Nelson, director of the SCYTHE Program, scheduled a visit in person while Wilson and Nathaniel Hawke set about converting three of the five assembly lines for military production of land mines.[8] The first phase of the conversion was completed by October 15, a week ahead of schedule, with production scheduled to begin on November 1.[9]
Arlen was kept out of the loop. He tinkered with leg servos[10] and new paint schemes (missing his daughter's recital),[11] while none of the executives returned his calls or moved forward with his licensing proposals. By October 20, Arlen was desperate to make any sort of headway on his projects, to have something to show at the board meeting.[12] He did not expect to see a representative of the military at the meeting, much less hear about the values of the company being betrayed in favor of patching its budget by manufacturing weapons for the Army.[13] Forty-five minutes into the board meeting, Arlen exploded and had to be removed from the premises by security. He tried in vain to enter and talk to Marc Wilson to dissuade him from the course he chose, but only succeeded in being removed several more times and forcing security to notify the police.[14][15] The CEO fired him immediately.[16] His dismissal was a shock to all employees of the company, who considered him to be the heart and soul of the place.[17]
Arlen made one last bid to try and convince Marc to change his mind on the morning of October 23, 2077. He left his Cambridge apartment and made his way to the Wilson Atomatoys headquarters. Although he was promptly removed, he managed to convince the security guard to deliver his final plea to Marc, who promptly threw it in the trash. When the bombs started dropping, Arlen tried to make his way back to his family in Cambridge, but when he came home, he only found a massive, irradiated crater. Traumatized, he lay among the ruins, wanting nothing but to die and join his family. Instead, he survived, and the radiation from the crater turned him into a ghoul.[18] He kept on going, using his talents as a toymaker and expert engineer to get by, always haunted by the memory of his family and especially young Marlene, lost without so much as a goodbye. His focus on toys and technology helped him stay sane for over two hundred years, eventually settling down at the Slog, helping out the ghoul farmers with his expertise and trying to put one more Giddyup Buttercup together, for old times' sake and to perhaps gift it to a child in the wasteland. Although a wrench and a tool is far cry from the high-tech facilities he once had at his disposal, he keeps on going.[19]
Arlen Glass appears in Fallout and Fallout: Wasteland Warfare.",Arlen Glass,MaleGhoul,NPCMArlenGlass,Ghoul,Male,,349508,152814,YetAnotherModder,50,000254EE,000254EE,55544,NPCMArlenGlass,NPCMArlenGlass,ArlenGlass,ArlenGlass
/wiki/Deirdre_(Fallout_4),"Deirdre is a female ghoul located in the Slog in 2287.
Deirdre is a female ghoul living in the Slog. She acts as both a settler and a trader and has a flirty side to her personality when not conducting business. She previously lived in Diamond City, working as a mechanic before the ghouls were cast out by Mayor McDonough.[1]
An unused voice type for Deirdre exists in the game's files, ""NPCFDeirdre,"" though the NPC actually uses the ""FemaleGhoul"" voice type.
Deirdre appears in Fallout and Fallout: Wasteland Warfare.",Deirdre,FemaleGhoul,FemaleGhoul,Ghoul,Female,,297848,258619,YetAnotherModder,100,0003F23B,0003F23B,00048B78,FemaleGhoul,FemaleGhoul,Deirdre,Deirdre
/wiki/Holly_(Fallout_4),"Holly is a ghoul living at the Slog in the Commonwealth in 2287.
Holly is a flirty female ghoul living and working at the Slog, a settlement initially set up by ghouls forced to leave Diamond City.
Holly will ask the Sole Survivor if she is looking good, and if one responds that she does, she will say that the Sole Survivor is looking ""pretty damn fine"" and asks them if they could see themselves dating a ghoul.
An unused voice type for Holly exists in the game's files, ""NPCFHolly,"" though the NPC actually uses the ""FemaleGhoul"" voice type.
Holly appears in Fallout and Fallout: Wasteland Warfare.",Holly,FemaleGhoul,FemaleGhoul,Ghoul,Female,,297849,258618,YetAnotherModder,100,0003F23A,0003F23A,00048B79,FemaleGhoul,FemaleGhoul,Holly,Holly
/wiki/Jones_(Fallout_4),"Jones is a male ghoul living in the Slog in 2287.
Jones is a friendly ghoul, working at the Slog alongside his ghoul brethren as a farmhand and settler once the Sole Survivor claims the settlement. Like the other ghouls present at the Slog, Jones was exiled from Diamond City by Mayor McDonough. He is spiteful about this, revealing in dialogue with Holly about how he hopes McDonough hears about the settlement's farming success and feels foolish about kicking the ghouls out. Despite this, he does not let his pettiness get in the way of keeping the Slog in working order, as Holly gently reminds him that in order to earn Diamond City's respect, they cannot allow themselves to become vengeful or hostile with their former city.
Jones appears in Fallout and Fallout: Wasteland Warfare.",Jones,MaleGhoul,MaleGhoul,Ghoul,Male,,297847,258617,YetAnotherModder,100,0003F239,0003F239,00048B77,NPCMJones,MaleGhoul,Jones,Jones
/wiki/Wiseman,"Wiseman is a male ghoul residing in the Commonwealth in 2287. He is a former resident of Diamond City, founder and leader of the Slog. 
A soft-spoken and friendly man, the Sole Survivor can speak to him about his past and the community he founded upon first discovering the Slog. Wiseman fled from Diamond City following a decree by Mayor McDonough exiling all ghouls from the community. Instead of traveling to Goodneighbor along with the majority of the ghoul population, he instead founded ""the Slog"" within an old public swimming pool. Intending the establishment to be a safe haven for persecuted ghouls, it eventually grew into a tarberry farm - one of the sole producers of the fruit in the Commonwealth.[1][2]
The settlement gained the name ""the Slog"" when a trader decided to take refuge there following a long trip. When talking about the trek with Wiseman, the trader described the entire journey there through the mud as a ""slog,"" and following the eventual departure of the traveler, Wiseman decided to use the name for his settlement.[3]
Wiseman appears in Fallout and Fallout: Wasteland Warfare.",Wiseman,MaleGhoul,MaleGhoul,Ghoul,Male,,297846,258612,YetAnotherModder,100,0003F234,0003F234,00048B76,MaleGhoul,MaleGhoul,Wiseman,Wiseman
/wiki/Rex_Goodman,"Rex Goodman is a radio actor in the Commonwealth in 2287. He is first seen locked up in a cell at the top of Trinity Tower. After being saved, he resides in WRVR broadcast station.
An intellectual and a thespian, Rex Goodman came to Trinity Tower in the hope of teaching the super mutants culture and by doing so turn them away from their path of violence. However, they did not appreciate his recitations of Macbeth by Shakespeare, and decided to lock him up at the top of the tower with his sole sympathizer, Strong.[1] Thankfully, his cell contained a radio that he used to call for help.[2] However, the super mutants supposedly knew about the hidden radio in Rex's cage and continued to let him broadcast his distress signal in hopes that Rex would unwittingly lure more people into their lair.
The Sole Survivor can free Rex from his cell, at which point he will return to WRVR.
Rex Goodman appears in Fallout and Fallout Shelter Online.",Rex Goodman,MaleGhoulComatant01,NPCMRexGoodman,Human,Male,,258789,224618,YetAnotherModder,53,00036D6A,00036D6A,0003F2E5,NPCMRexGoodman,NPCMRexGoodman,RexGoodman,RexGoodman
/wiki/Strong,"Strong is a super mutant imprisoned at Trinity Tower in 2287. Originally a member of Fist's warband, he betrayed his brethren due to the influence of the thespian Rex Goodman, who tried to teach him Shakespeare. Should the Sole Survivor rescue him and Rex, he will offer them his services as a companion.
An average looking super mutant, Strong seeks to find the ""milk of human kindness."" This is a line from the play Macbeth (Act 1: Scene 5) cited to him by Rex Goodman while trying to teach the super mutants about Shakespeare's plays. Strong seems to have taken this metaphor a bit more literally and believes that if he can find the milk and drink it, it will give super mutants the strength that makes humans successful.
At the time, Strong's super mutant brothers disliked his appeal to Rex's citation of the play, leading him to his incarceration with the latter. Rex states that they were planning to toss him off the Tower, even taking bets on how many times he would bounce.
Strong is proficient with heavy weapons, like missile launchers and miniguns.",Strong,Strong,NPCMStrong,Super mutant,,,258747,161410,YetAnotherModder,100,27682,27682,0003F2BB,NPCMStrong,NPCMStrong,CompanionStrong,CompanionStrong
/wiki/Fist_(super_mutant),"Fist is a super mutant in the Commonwealth in 2287.
Fist is the leader of the super mutants occupying Trinity Tower. He is holding Rex Goodman and Strong prisoner in a cell at the top of the tower. Should the Sole Survivor enter the tower and work their way up, he will continually taunt them over the intercom. Upon reaching the top of the tower, Fist can be found outside of the cell holding Rex Goodman and Strong.
Even if Fist is killed before reaching the top of the tower, such as being sniped or while riding in a vertibird, his voice can still be heard from the intercoms while ascending the tower.
Fist appears only in Fallout and Fallout: Wasteland Warfare.",Fist,Supermutant,CrSuperMutant,Super mutant,Male,,258795,258794,YetAnotherModder,83,0003F2EA,0003F2EA,0003F2EB,,CrSuperMutant,MS10Boss,MS10Boss
/wiki/Bosun,"The bosun is a nearly broken Mister Handy that only has its head and thruster left. It has been reprogrammed by Ironsides to serve on the USS Constitution, having previously refused to adopt the mannerisms of the ship's crew and even regarded Ironsides as ""balmy.""[1] When asked about its condition, the robot will tell the Sole Survivor that its limbs were lost during combat with the scavengers, a group of looters that are constantly at odds with the robot crew of the Constitution. This is problematic, as the bosun serves as the ship's mechanic.[2] This causes the Sole Survivor's interaction with him.
Last Voyage of the U.S.S. Constitution: The bosun is one of two crew members the Sole Survivor is sent to assist in repairing the ship. The bosun is tasked with repairing the ship's aging electrical cables but is unable to do so because of its lost limbs. Because of this, it must be helped with replacing the fraying cables with new ones at three points around the ship.",Bosun,RobotAssaultron,RobotMS11Bosun,Mister Handy,Male,,665888,665887,YetAnotherModder,55,000A291F,000A291F,000A2920,,RobotMS11Bosun,MS11Bosun,MS11Bosun
/wiki/Ironsides,"Ironsides is a sentry bot and the captain of the USS Constitution in 2287.
Ironsides believes he is a colonial era Naval captain,[1] while the terminal on the ship's deck indicates that he was designed to entertain tourists on the USS Constitution.[2] Additionally, an entry in 2055, before the bombs dropped in 2077, indicated that something was overheating and leading to data corruption and although the terminal entry is vague, it is not unlikely that it was the robot's fault, as sentry bots are known for overheating.[3] This all alludes to the fact that Ironsides' programming has run amok in the years since his human caretakers died, and as a result he has assumed complete control over the ship, having reprogrammed a variety of robots to serve as his crew. Despite his bizarre mannerisms and choice of hat, Ironsides is fully aware of his surroundings and knows full well that the U.S. Military no longer exists. He is attempting to repair and operate a rocket thrust system and he is in search for assistance.[Non-game 1]
He also believes that since the U.S. Military no longer exists, and as he is the only military robot having ""evolved"" past his programming (as far as he is aware), he is now the highest ranking member of the armed forces and therefore is now in charge of the entire U.S. Military. As his first priority, Ironsides has decided to mount a retaliatory strike on China.
Ironsides has developed a large degree of mercy and prefers to avoid killing others whenever possible.[4] Despite the 17 times in which the USS Constitution has been attacked, Ironsides believes that violence should only be resorted to when there is no other option, and, in spite of Mr. Navigator's requests, refused several times to plan a counterattack.[5]",Ironsides,Ironsides,RobotIronsides,Sentry bot,,,628225,241092,YetAnotherModder,100,0003ADC4,0003ADC4,99601,,RobotIronsides,Ironsides,Ironsides
/wiki/Davies,"Davies is a scavenger in the Commonwealth in 2287.
He can be found west of the USS Constitution as part of the group of scavengers trying to take the ship.",Davies,Danse,NPCMDavies,Human,Male,,628143,320414,YetAnotherModder,50,0004E39E,0004E39E,000995AF,NPCMDavies,NPCMDavies,MS11Davies,MS11Davies
/wiki/First_mate_(robot),"The first mate can be found on one of the higher decks of the USS Constitution, leading the other Protectrons and turrets found on the ship. Initially found to be hostile towards the Sole Survivor, Ironsides prevents him from attacking them by reminding the first mate of their military background.[1]",First Mate,Robot Curie,RobotFirstMate,Police Protectron,,,660995,660993,YetAnotherModder,56,000A1601,000A1601,000A1603,RobotFirstMate,RobotFirstMate,MS11FirstMate,MS11FirstMate
/wiki/Lookout_(Mister_Handy),"Lookout is a Mister Handy and crewman of the USS Constitution in 2287.
Lookout can be seen patrolling the street beneath the USS Constitution. He directs the player character to Captain Ironsides if spoken to.",Lookout,Robot Curie,RobotLookout,Mister Handy,Male,,628131,594827,YetAnotherModder,52,0009138B,0009138B,000995A3,,RobotLookout,MS11Lookout,MS11Lookout
/wiki/Mandy_Stiles,"Mandy Stiles is a scavenger in the Commonwealth in 2287.
As part of a scavenger group making camp to the west of the USS Constitution, Mandy is intent on taking the ship along with Davies to salvage it for parts, which would keep herself and the crew from scrounging in the gutters again.[1] Although there is no official leader of the group, Mandy acts the spokesperson for the group when dealing with the Sole Survivor, shutting Davies down when he complains about having to share the salvage with the player character and distancing themselves from the previous group to assault the ship.[2]",Mandy Stiles,robot_mrhandy,NPCFMandyStiles,Human,Female,,628141,241096,YetAnotherModder,53,0003ADC8,0003ADC8,000995AD,,NPCFMandyStiles,MandyStiles,MandyStiles
/wiki/Mr._Navigator,"Mr. Navigator is a Mister Handy aboard the USS Constitution in 2287.
Mr. Navigator is one of the robots ""drafted"" by Ironsides into the USS Constitution's crew and, as his name suggests, serves as its navigator. He can be found on the top deck of the ship.",Mr. Navigator,RobotAssaultron,RobotNavigator,Mister Handy,Male,,661000,660999,YetAnotherModder,55,000A1607,000A1607,000A1608,RobotNavigator,RobotNavigator,MS11Navigator,MS11Navigator
/wiki/Alexis_Combes,"Alexis Combes is a woman living in Vault 81 in 2287.
Alexis is a vendor found in Vault 81. She's located in the depot, where she works with her husband, Holt. It will be the first room on the right upon exiting the elevator.
If the Sole Survivor passed a speech check with her, she will reveal that Holt was both a caring person and helped her to the point to teaching her in trader works until recently.",Alexis Combes,Elder Maxson,NPCFAlexisCombes,Human,Female,,174106,174105,YetAnotherModder,40,0002A819,0002A819,0002A81A,NPCFAlexisCombes,NPCFAlexisCombes,V81_AlexisCombes,V81_AlexisCombes
/wiki/Ashes,"Ashes is a house cat living in Vault 81 in the Commonwealth in 2287.
Ashes is a house cat owned by Erin Combes in Vault 81. The first time the Sole Survivor enters Vault 81, Ashes runs past them out of the vault. When Erin Combes is talked to, the quest Here Kitty, Kitty starts. Ashes runs outside of the vault to the northeast of the nearby Chestnut Hillock Reservoir, near the dock. Upon completion of Here Kitty, Kitty, Ashes will usually follow Erin Combes.
Here Kitty, Kitty: Ashes has left the vault, and Erin asks if the Sole Survivor can find him.
Ashes appears in Fallout, and as a pet in Fallout Shelter.",Ashes,Cait,crcat,House cat,Male,,803707,174133,YetAnotherModder,44,0002A835,0002A835,000C437B,,,V81_Ashes,
/wiki/Austin_Engill,"Austin Engill is a child resident of Vault 81 in 2287.
Austin's adoptive grandmother is Dr. Penske, who took him in after his parents died. He is described as having hair that is a ""mole rat's nest""[2] by Horatio. The boy is friendly with many of the vault's residents, including Maria Summerset, who gives him extra helpings at the cafeteria. He is also the best friend of Erin Combes, with whom he goes to school.[3] They spend a lot of time together, though he rarely visits when her parents are home, due to their constant fighting.[4]
When the Sole Survivor first enters the vault, he will offer to give them a tour in return for five caps. Alternately, the Sole Survivor can persuade him to do it for free or decline.",Austin Engill,Virgil,NPCMAustinEngill,Human,Male,,360886,360885,YetAnotherModder,42,000581B5,000581B5,000581B6,NPCMAustinEngill,NPCMAustinEngill,V81_AustinEngilll,V81_AustinEngilll
/wiki/Bobby_De_Luca,"Bobby is assigned to work in the reactor room with Old Rusty, but does not complete any of the work himself. He is addicted to Jet, supplied by his sister Tina De Luca which he stashes behind a false panel hiding the door to the observation wing of the vault.  When he is not using Jet he is drunk, according to Gwen McNamara's terminal logs. He is also known as Robert De Luca.
Bobby's addiction to chems is catalytic in bringing about the events of Hole in the Wall, as being seen hiding his stash by Austin Engill leads to the child being bitten by one of the mole rats.",Bobby De Luca,TinaDeLuca,NPCMBobbyDeLuca,Human,Male,,174123,174121,YetAnotherModder,55,0002A829,0002A829,0002A82B,NPCMBobbyDeLuca,NPCMBobbyDeLuca,V81_BobbyDeLuca,V81_BobbyDeLuca
/wiki/Calvin_Whitaker,"Calvin Whitaker is a middle-aged male resident living in Vault 81 as a repairman.
Calvin is the head of maintenance in Vault 81, though he does not always see eye-to-eye with Overseer McNamara. Because of the constant upkeep needed in the vault, Calvin has been looking for more spare tools to use in his repairs.",Calvin,MaleRaider01,NPCMCalvinWhitaker,Human,Male,,1390677,1390671,YetAnotherModder,44,0015384F,0015384F,153855,NPCMCalvinWhitaker,,V81_CalvinWhitaker,
