bio_url,bio,name,voice_model,skyrim_voice_folder,race,gender,species,refid_int,baseid_int
/wiki/Idesa_Sadri,"Idesa Sadri is a Dunmer and the live-in nanny of Grimvar Cruel-Sea. She may be found at the House of Clan Cruel-Sea or somewhere else in Windhelm. The first time the Dragonborn meets her, she is talking to Grimvar Cruel-Sea about Aventus Aretino commenting about how strange he is and suggesting Grimvar stay away from him.
Afterwards, Idesa can generally be found wandering Windhelm in or near the Cruel-Sea's home or near the marketplace. She can sometimes also be found walking through the Gray Quarter.
Grimvar: ""Then it's true, what everyone is saying? That Aventus Aretino is doing the Black Sacrament? Trying to summon the Dark Brotherhood?""Idesa: ""Oh, Grimvar... always with the nonsense. No, no, of course not. Those are just tales...""Grimvar: ""Fine. Then I'll invite him out to play. He lives right there. I'm going to knock on his door...""Idesa: ""No, child! Wait! That boy, that house - they're cursed.""Grimvar: ""Ha! Then I'm right. I knew it. He's trying to have somebody killed!""Idesa: ""All right. I won't deny it, child. What you heard is true. But Aventus Aretino walks a dark path. His actions can lead only to ruin. Now, enough. We will speak no more of this. I am the only friend you need.",Idesa Sadri,Female Dark Elf,FemaleDarkElf,Dark Elf,Female,,110895,82203
/wiki/Idgrod_Ravencrone,"Idgrod Ravencrone is an Elder Nord Jarl of Hjaalmarch, headquartered in Morthal. She sides with the Empire in the Civil War of Skyrim. She purports to be a seer of psychic visions and dreams.
Idgrod appears relaxed, and chooses to quote phrases of wisdom and patience. She is quite wise and learned, but most of her people seem to think she is losing the plot due to her enigmatic personality and affiliation with magic. Though she aligns her Hold with the Empire, she is not particularly concerned with the war (a trait she shares with Jarl Balgruuf the Greater of Whiterun) and also dislikes the Thalmor due to their ruthless and treacherous nature.
She associates herself with Falion, a newcomer to Hjaalmarch and a wizard. Because of their kinship, she is mistrusted by the members of Morthal. However, although he is disliked by the rest of the town, she claims he is more altruistic than bothersome.
Several individuals within Morthal despise her because she accepts Falion into her court, and because she seems not to bother with most ""petty"" problems in the hold. Idgrod has a daughter, Idgrod the Younger, and a son, Joric, whom she raises with her husband, and steward, Aslfur. Gorm is her Housecarl.
If the Dragonborn has assisted her, or became Thane of Hjaalmarch, she recognizes who the Dragonborn is and, if prompted, provides the necessary distraction for the Dragonborn to slip away from Elenwen's party and continue the quest into the kitchen. Her attendance at the party, whilst the other Jarls did not attend unless certain conditions had been met, is unjustified. Idgrod walks over to Razelan and begin making a scene, using him as the unwitting victim. Her justification for causing the scene is that ""an old woman can get away with anything."" She may chat with Maven Black-Briar if she is in attendance.
If the Dragonborn decides to side with the Stormcloaks, Idgrod is replaced by Sorli the Builder as Jarl of Morthal. Idgrod can then be found in the Blue Palace in Solitude, along with the other replaced Jarls, Stewards, and Housecarls.
Speaking with a citizen about the burned down home in Morthal prompts the Dragonborn to seek out Idgrod. She needs the event to be investigated, since a young girl, Helgi, died in the blaze. Investigating the site at night, the Dragonborn learns that the girl's ghost haunts the place. Idgrod claims Morthal is alive with spiritual energy and says to check the graveyard.
After reporting Falion to the jarl, she will immediately find and confront him, threatening dire consequences for Falion if he continues his actions. The scene differs depending on the current Jarl—Sorli the Builder or Idgrod Ravencrone.",Idgrod Ravencrone,Female Old Grumpy,FemaleOldGrumpy,Elder,Female,,109158,79339
/wiki/Idgrod_the_Younger,"Idgrod the Younger  is a Nord who resides in Morthal. She is the only daughter of Jarl Idgrod Ravencrone and Aslfur of Morthal and cares for her younger sickly brother, Joric. She is located in or around Highmoon Hall in Morthal.
Idgrod asks the Dragonborn to deliver a letter to Danica Pure-Spring at the Temple of Kynareth in Whiterun, regarding the welfare of Joric. Danica had been sending potions to Idgrod to help improve her brother's condition. Delivering the letter for Idgrod counts as one of three tasks that helps the Dragonborn become Thane of Morthal.
Idgrod Ravencrone: ""You are looking after your brother, yes?"" Idgrod the Younger: ""Yes, mother."" Idgrod Ravencrone: ""Good. He must be kept safe from harm."" Idgrod the Younger: ""What sort of harm? Have you had a vision?"" Idgrod Ravencrone: ""No, no. Just watch over him.""
Idgrod the Younger: ""I will be Jarl someday, mother?"" Idgrod Ravencrone: ""That is what the Divines have planned for you, yes."" Idgrod the Younger: ""Have you... Do you see that future? Will I be a good leader?"" Idgrod Ravencrone: ""All things are possible, my child. But I believe it is within you to succeed.""",Idgrod the Younger,Female Young Eager,FemaleYoungEager,Nord,Female,,109159,79340
/wiki/Idolaf_Battle-Born,"Idolaf Battle-Born is a Nord found in the city of Whiterun. Like the rest of his family, he favors the Imperial Legion in the Civil War. The first time the Dragonborn walks into Whiterun, he can be seen talking with Adrianne Avenicci. He is married to Alfhild with whom he has a son named Lars.
Idolaf: ""We'll pay whatever it takes. But we must have more swords for the Imperial soldiers."" Adrianne: ""I just can't fill an order that size on my own. Why don't you swallow that stubborn pride of yours and ask Eorlund Gray-Mane for help?"" Idolaf: ""Ha! I'd sooner bend my knee to Ulfric Stormcloak. Besides, Gray-Mane would never make steel for the Legion."" Adrianne: ""Have it your way. I'll take the job, but don't expect a miracle.""
Olfrid: ""Foolish old woman! You know nothing! Nothing of our struggles, our suffering!"" Fralia: ""Nothing? And what of my son, hmm? What of Thorald? Is he nothing? So don't talk to me about suffering!"" Idolaf: ""Your son chose his side, and he chose poorly. And now he's gone. Such is the way of war. The sooner you accept his loss, the better."" Fralia: ""I will never accept his death! My son still lives. I feel it in my heart. So tell me, Battle-Borns, where is he? Where are you holding my Thorald?"" Olfrid: ""[to son] Do you believe this old hag? [to Fralia] ""Holding him""? Why, I've got him in my cellar. He's my prisoner. Face it, cow! Your stupid son is dead! He died a Stormcloak traitor. And you...you best keep your mouth shut before you suffer the same."" Idolaf: ""Come on, father. There's nothing more to be said here.""",Idolaf Battle-Born,Male Brute,MaleBrute,Nord,Male,,108169,80818
/wiki/Igmund,"Igmund is the Nordic Jarl of The Reach. He resides in Understone Keep. He strongly supports the Empire and peace with the Thalmor. From Igmund, it is learned that the Markarth Incident started the Stormcloak rebellion. He severed his ties with Ulfric Stormcloak after the Third Aldmeri Dominion threatened the Reach with war.
When compared with other Jarls, Igmund is the least worried Jarl about the dragons, because Markarth is made entirely out of stone, due to being built into the side of the mountain.
If the Stormcloaks are sided with during the Civil War, Igmund will be replaced by Thongvor Silver-Blood as Jarl of Markarth. Igmund can then be found in the basement of the Blue Palace in Solitude, along with the other replaced Jarls, stewards and housecarls.
If the Empire is sided with after the quest Season Unending, Igmund will regain his throne as Jarl of Markarth. Thongvor Silver-Blood and his steward will be moved to the Palace of the Kings in Windhelm along with the other replaced Jarls, Stewards, and Housecarls.
After retrieving his father's shield, helping five citizens, and killing groups of Forsworn around the Reach, Igmund will grant the Dragonborn permission to purchase Vlindrel Hall, along with the Blade of the Reach and the title of Thane.
My Jarl, is there anything else you need? ""There is room in my court for a new Thane. It's an honorary title, mainly, but there are a few perks someone like you could make use of. However, I could only grant the title to someone who is known throughout my Hold, and who owns at least one piece of property in my city. You help my people and purchase a house from my steward, and I'll make you my Thane.""
I've helped your people as you asked. ""Then by my right as Jarl, I name you Thane of the Reach. Congratulations. I grant you a personal Housecarl to watch over your home and this weapon from my armory to serve as your badge of office. I'll also notify my guards of your new title. Wouldn't want them to think you're part of the common rabble, now.""",Igmund,Male Nord Commander,MaleNordCommander,Nord,Male,,104707,78751
/wiki/Ilas-Tei,"Ilas-Tei is a deceased Argonian apprentice mage from the College of Winterhold in Skyrim. He was one of the missing students that Phinis Gestor will tell the Dragonborn of. He died practicing a Calm spell on skeevers, evidently with little success. Two Scrolls of Calm and a Scroll of Fury can be found nearby. The Scroll of Fury is lying right next to him with the Scroll of Calm on a nearby crate.
The apprentice's corpse can be found at the Shrine of Talos: Ilas-Tei's Last Stand, along with his ring. However, since this is a broken quest, acquiring it ends the quest.",Ilas-Tei,Male Argonian,MaleArgonian,Argonian,Male,,980503,872518
/wiki/Illdi,"Illdi is a Nord bard who studies at the Bards College in Solitude.
Illdi holds a great deal of respect for her teacher at the College, Inge Six Fingers, but is very insecure; she claims that she is not very well-liked by anyone. She generally spends her evenings wandering around alone in the courtyard outside the College.
Viarmo: ""How are your students coming along?""Pantea: ""Passably. Aia is my star pupil; none of the others can hold a candle to her, especially not that wretched Illdi.""Viarmo: ""Try not to play favorites, Lady Ateia. It does a disservice to the whole class.""Pantea: ""Yes, Headmaster.""
Ataf: ""I think Illdi's better than Dean Pantea actually knows. She just gets intimidated when she's in class and can't sing.""Jorn: ""I think someone has a crush on Illdi.""
Illdi is seen at Elenwen's party, playing the flute in a corner.
Illdi is one of the Bards College's students in attendance to the festival.",Illdi,Female Young Eager,FemaleYoungEager,Nord,Female,,104657,78473
/wiki/Illia,"Illia is an Imperial Ice Mage in Skyrim who resides in Darklight Tower. Upon entering the tower, the Dragonborn will be confronted by her after she kills a witch. She can be recruited as a follower after completing her quest. With the Hearthfire add-on, she can also become a steward.
Illia will ask for help in defeating her mother, Silvia, who has been corrupted by the other hags. The quest will be started if the Dragonborn agrees to help her. It will be necessary to fight through the tower. After killing Silvia, her body can be looted for a powerful staff, the Staff of Hag's Wrath.
Illia can be recruited while at Darklight Tower. She is a Destruction mage that focuses heavily on frost related spells. Specifically, she can cast Ironflesh, Ice Spike, Ice Storm, and Frost Cloak. She can be aggressive in her use of Ice Storm, which is very effective against groups of enemies, even if the Dragonborn is within them.
Ilia: ""I found a willing subject for you. Payment has already been discussed, of course.""
Illia's default apparel is Blue Mage Robes while her default weapon is a long bow. She also carries a dagger and three minor healing potions in her inventory.",Illia,Female Even Toned,FemaleEvenToned,Imperial,Female,,307758,298031
/wiki/Imedhnain,"Imedhnain is a Breton food vendor living in Markarth.
He works and sleeps in the Arnleif and Sons Trading Company, in Markarth. He assists Lisbet, the owner of the shop. Imedhnain's cousin, Cosnach, also works for the company.
If the Dragonborn murders Cosnach or steals from him, Imedhnain will send hired thugs after the Dragonborn.
If Lisbet dies, Imedhnain will take over the Arnleif and Sons Trading Company.",Imedhnain,Male Even Toned,MaleEvenToned,Breton,Male,,104683,78753
/wiki/Indara_Caerellia,"Indara Caerellia is an Imperial farmer in Falkreath.
Indara is the wife of Mathies and owns Corpselight Farm in Falkreath with him. They had a nine-year-old daughter named Lavinia, but she was lost recently when Sinding, a transient worker, murdered her at the lumber mill in town. She and her husband are first encountered by the Dragonborn in the cemetery, attending their daughter's funeral, which is led by Runil.
Indara: ""I suppose so. Seems like it was just turning summer yesterday.""
Runil: ""Ah, Indara. Arkay's blessing upon you and your husband. Spend as much time here as you need."" Indara: ""Thank you, Runil. Your support means much to us.""",Indara Caerellia,Female Commoner,FemaleCommoner,Imperial,Female,,104473,79439
/wiki/Indaryn,"Indaryn is a Dunmer, and head of the Black-Briar Meadery in Riften. Indaryn shows no nervousness about losing his job, and unlike most other workers at the meadery, gives his honest opinion of Maven Black-Briar if asked.
Indaryn will send Hired Thugs after the Dragonborn if they steal from the Black-Briar Meadery.
Indaryn had an affair with Haelga, which involves him in the quest ""Caught Red Handed."" His Mark of Dibella must be obtained from him. If Indaryn dies before the Dragonborn completes the quest for Svana Far-Shield, the quest will fail automatically. The quest will fail if he dies before the quest is started, as well.
In Romlyn Dreth's quest to smuggle a keg of Black-Briar Mead to Ivarstead, instead of delivering it to the Inn there, one can instead rat out Romlyn to Indaryn, who will then give a reward in return, as well as the Dragonborn being able to freely take from the mead barrels in the Brewery.",Indaryn,Male Dunmer,MaleDarkElf,Dark Elf,Male,,105934,78704
/wiki/Indolent_Farmer,"The Indolent Farmer is a Nord contractor for the quest ""The Dark Brotherhood Forever."" He resides in the Vilemyr Inn in Ivarstead.
He will give a leveled sum of gold to the Dragonborn to assassinate a target, then wander through the inn until the target has been killed.",Indolent Farmer,Male Even Toned Accented,MaleEvenTonedAccented,Nord,Male,,656156,555923
/wiki/Inge_Six_Fingers,"Inge Six Fingers is an Elder Nord member of the Bards College in Solitude.
Inge is known as the ""Dean of Lutes"" in the Bards College. She claims to be a master of the lute only because it takes a lifetime to master, which is also why she is known as Six-Fingers. She can be found wandering around the library or upstairs as she teaches the lute and other bardic specialties to students in the classroom upstairs.
Inge asks the Dragonborn to retrieve Finn's Lute, which has been stolen recently, from Stony Creek Cave.
I've found Finn's Lute. ""What? You did? Oh sweet Divines! You did! There is no way I can pay you what this lute is worth. But I can teach you a few tricks I've learned over the years.""",Inge Six Fingers,Female Old Grumpy,FemaleOldGrumpy,Elder,Female,,104653,78474
/wiki/Ingrid_(Skyrim),"Ingrid is a Nord who can be found in Helgen moments before it is attacked by Alduin.
Priestess of Arkay: ""As we commend your souls to Aetherius, blessings of the Eight Divines upon you, for you are the salt and earth of Nirn, our beloved..."" Stormcloak Soldier: ""For the love of Talos, shut up and let's get this over with."" Stormcloak Soldier: ""Come on, I haven't got all morning. My ancestors are smiling at me, Imperials. Can you say the same?"" [Executed] Ingrid: ""Death to the Stormcloaks!""",Ingrid,Female Commoner,FemaleCommoner,Nord,Female,,700314,79423
/wiki/Ingun_Black-Briar,"Ingun Black-Briar is a Nord and a member of Riften's affluent Black-Briar family and a soon-to-be alchemist. She studies alchemy and is working at Elgrim's Elixirs, where she serves as an apprentice to Elgrim.
Although she is much more eloquent and polite than the rest of the Black-Briars, Ingun shows her sinister side when talking about her experiments on animals. She says she is fascinated by alchemy because of the irony; the irony that the same world that gave life provides the means to die. She spends nearly every day in the shop training in alchemy, only returning home to sleep and eat meals. Mjoll the Lioness, an ardent opponent of the Black-Briars, views Ingun as a ""strange girl"" but doesn't seem to dislike her.
Ingun dislikes her family. According to her, ""all that wealth has been squandered on foolish ventures and political schemes."" She feels that she was meant for much more, and wishes to pledge her life and ply her talents in darker circles. She ends conversations with, ""If only my mother would let me, I would make her proud.""
When asked if Ingun is an alchemist, Ingun replies ""I'm aspiring to earn that title, yes."" According to Ingun, Master Elgrim says she's a natural; that she has a unique talent, but fears Elgrim's approval masks his intolerance for her mistakes.
Ingun says her mistakes have wasted hard-to-get ingredients. The Dragonborn can complete Ingun's Task for her. The task entails collecting twenty nirnroot, twenty nightshade, and twenty deathbell. She pays 750  for these ingredients. When she is reminded ""that was the last of the ingredients,"" she will hand over a key to access to her supply chest where she stores her creations. She will restock the chest in the back of Elgrim's Elixirs every few days.",Ingun Black-Briar,Female Young Eager,FemaleYoungEager,Nord,Female,,105940,78692
/wiki/Insane_College_Wizard,"Insane College Wizard
Insane College Wizard is an unused Altmer Mage in Skyrim. He was supposed to make an appearance in the quest ""Rogue Wizard,"" but the quest was never implemented into the final version of the game.
The Dragonborn is sent to kill this hostile wizard to save the College of Winterhold's reputation.
Insane College Wizard does not appear in-game and can only be located through the use of console commands. However, his coding suggests that he was going to appear in a radiant dungeon.",Insane College Wizard,Male Nord,MaleNord,Nord,Male,,1032601,1032600
/wiki/Iona,"Iona is a Nord housecarl in The Rift. She is appointed Housecarl of the Dragonborn when they become Thane of the Rift. She waits for the Dragonborn at Honeyside. She does not exist in-game until this happens.
If the Dragonborn wears the Amulet of Mara, they can marry Iona. Like most spouses, she can be moved to another owned house. She is also a possible Blades Recruit.
In Hearthfire, Iona is eligible to be a steward for one of the Dragonborn's homes if she is approached near the property.
With Dawnguard installed, one can receive a quest from Florentius Baenius saying that she has been kidnapped. The Dragonborn can be asked to rescue her and kill the group of vampires who took her as a prisoner.
She is skilled in One-Handed, Heavy Armor and Block. It is also wise to give her a bow, as she is almost as skilled in Archery as in One-Handed.",Iona,Female Commander,FemaleCommander,Nord,Female,,666771,666769
/wiki/Irgnir,"Irgnir's House, DawnstarIron-Breaker Mine, DawnstarWindpeak Inn, Dawnstar Irgnir is a Nord miner in Skyrim who resides in Dawnstar. She works in the Iron-Breaker Mine and can be found at Windpeak Inn in the evening, and she lives in her house.
When the Dragonborn first arrives, she is complaining to Erandur about the nightmares near or inside Windpeak Inn.
Irgnir: ""It's a curse! It has to be! I've got to get out of this town."" Fruki: ""Irgnir, get a hold of yourself. They're just dreams. Please tell her, Erandur."" Erandur: ""Listen to your friend, Fruki. They are just dreams, my dear. I assure you that it is quite normal."" Irgnir: ""It's the same dream over and over again. You think that's normal? It's evil I tell you!"" Fruki: ""Erandur, she has a point. You keep telling us no harm will follow these dreams, but they must be an omen."" Erandur: ""Everyone, please. I'm doing what I can to end these nightmares. In the meantime all I ask is you remain strong and put your trust in Lady Mara."" Irgnir: ""I... I will. Thank you...""
Irgnir: ""You should quit working in the Eastern Mine. Leigelf's no good to work for."" Irgnir: ""Oh, got a bit of an interest in your boss do you?""",Irgnir,Female Commoner,FemaleCommoner,Nord,Female,,108219,79383
/wiki/Irileth,"Irileth is a Dunmer nightblade and a resident of Whiterun in Skyrim who lives in Dragonsreach. She acts as housecarl to Jarl Balgruuf the Greater, and rarely leaves his side. She assists the Dragonborn in their first battle against the dragon, Mirmulnir. She is encountered again later, as ally or enemy, during the Civil War questline.
Irileth is one of four housecarls in the game who is not a Nord. The others are Faleen, the Redguard housecarl of Jarl Igmund of Markarth, Rayya, also a Redguard, who is the housecarl of the Thane of Falkreath Hold, and the fourth is Teeba-Ei who becomes the housecarl to Sorli the Builder if she becomes Jarl of Hjaalmarch during the Civil War.
Being early battle comrades, Irileth and Balgruuf agreed that she would be assigned as his Housecarl. It is known that Irileth is more protective of the Jarl than most Housecarls. At some point in her life, Irileth was trained by the Morag Tong guild of Morrowind.
Irileth is very serious about her job and her loyalty to Balgruuf, occasionally to the point of paranoia. Even after the Dragonborn kills Mirmulnir, Irileth remains distrustful of him/her, though she still tells the Dragonborn that she is glad that they are on her side. She does not seem to care much about Skyrim's traditions or tales; after Mirmulnir is slain, she refuses to involve herself in debating about the Dragonborn's identity; she is simply relieved that the dragon is dead.
If the Dragonborn visits Irileth in the Blue Palace after claiming Whiterun for the Stormcloaks, she speaks of the many dark ways she has dreamt of the Dragonborn's death. Additionally, she is very suspicious of the Dragonborn, approaching them with her weapon drawn and saying that she has constantly got her eye on them.
When Mirmulnir attacks the Western Watchtower, Irileth is quick to arrive and inform Farengar and Balgruuf of such. The group then converses with a guard who witnessed the dragon arriving. Balgruuf decides to send Irileth to the watchtower to deal with the issue, and opts to send the Dragonborn as well. Irileth shortly gathers some men by the main gate, where she convinces them that the honor to kill the dragon is Whiterun's. 
The party heads west, where she orders the group to search for survivors while the dragon is out of sight. After conversing with the only survivor at the watchtower, Mirmulnir returns, and so Irileth leads the battle against him. Once the dragon is downed, she witnesses the Dragonborn absorb his soul; however, unlike the guards, she does not praise the Dragonborn for being Dovahkiin, but rather for simply killing the dragon. She then assumes command of the watchtower for the time being and orders the Dragonborn to report back to Balgruuf.
If the Dragonborn sides with the Imperial Legion, then the Dragonborn will fight alongside Irileth to protect Whiterun from the Stormcloaks. Alternatively, siding with the Stormcloaks means the Dragonborn must fight Irileth, along with Balgruuf and several of the Whiterun Guards.
After Vignar Gray-Mane becomes Jarl of Whiterun, Irileth, as well as Balgruuf and Proventus, travels to the Blue Palace in Solitude, seeking refuge with the Imperial loyalist, Elisif the Fair.
Irileth wields a frost-enchanted steel sword and an Elven Bow. She can also use Sparks, Lightning Cloak, and Oakflesh for magical defense.",Irileth,Female Dark Elf,FemaleDarkElf,Dark Elf,Female,,108159,80824
/wiki/Irlof,"Irlof is a Nord pirate in the Blood Horker pirate clan and is working in the crew under captain Stig Salt-Plank. Irlof is blind in his left eye and has a rugged look to his face.
He can be found in the Windpeak Inn in Dawnstar accompanying his captain. After the quest has been completed, he and the other pirates will remain at the Windpeak Inn.",Irlof,Male Drunk,MaleDrunk,Nord,Male,,336491,336487
/wiki/Irnskar_Ironhand,"Irnskar Ironhand is a Nord warrior and the Housecarl of Bryling, who lives in Solitude.
He carries the key to Bryling's House in his inventory. If Bryling is killed, Irnskar becomes Thane, and will remark that he is a temporary replacement for a dead Thane.
Octieve San, an old Breton, owes him a substantial gambling debt. The Dragonborn has the option to relieve Octieve of his debt by speaking to Irnskar. If Melaran is killed, Irnskar will send the Dragonborn a letter thanking the Dragonborn for killing him.
Irnskar: ""You won't like it, my lady."" Bryling: ""I'm well aware that I won't like it. But it's my duty to keep my people safe. Tell me."" Irnskar: ""Possession of the holds change on an almost daily basis, but I can report that Haafingar is still secure. Your people are safe."" Bryling: ""I'm not just talking about my subjects. I'm talking about my people: the proud Nords of Skyrim."" Irnskar: ""I told you you wouldn't like the news.""",Irnskar Ironhand,Male Nord Commander,MaleNordCommander,Nord,Male,,104640,78475
/wiki/Isabelle_Rolaine,"Isabelle Rolaine was a Breton sorceress and thief.
Aspiring to solve her and her lover Ranmir's monetary issues, Isabelle temporarily turned to thievery. According to Vex, however, Rolaine lacked the skills necessary, but regardless sent her to Hob's Fall Cave, where she was slain.
Ranmir believed that Isabelle left him, as he never learned of her fate post-her disappearance. Ranmir became a drunkard, and took refuge in The Frozen Hearth, in Winterhold.
A letter can be found on Rolaine's corpse, addressed to Ranmir before she traveled to Hob's Fall Cave.",Isabelle Rolaine,Female Old Kindly,FemaleOldKindly,Breton,Female,,413359,235584
/wiki/Istar_Cairn-Breaker,"Istar Cairn-Breaker is a Nord warrior and a Commander of the Stormcloaks.
He can be found inside a tent in the Haafingar Stormcloak Camp right next to Dragon Bridge, and can later be found in Castle Dour if siding with the Stormcloaks and completing the Civil War questline. As an essential character, Istar cannot be killed without the use of console commands.",Istar Cairn-Breaker,Male Nord Commander,MaleNordCommander,Nord,Male,,229267,542032
/wiki/Itinerant_Lumberjack,"Itinerant Lumberjack Itinerant Lumberjack is one of the ten recurring targets for the radiant Dark Brotherhood quests. He will only appear in Morthal, and can be mostly found around the woodmill.",Itinerant Lumberjack,Male Even Toned Accented,MaleEvenTonedAccented,Nord,Male,,656144,555927
/wiki/J%27darr,"J'darr is a Khajiit in the Alftand glacial ruins. He has long since been driven mad by Skooma withdrawals, and is standing next to the body of his brother, J'zhar.
However, in spite of his Skooma withdrawal, the 'hallucinations' are implied to (in part) be the Falmer who inhabit the ruins, and it is in fact the Falmer who took Valie. J'darr and his brother are apparently the only two of the group to avoid the Falmer's grasp, but it is unclear whether J'darr killed J'zhar or if the latter died from unrecorded wounds.",J%27darr,Male Khajiit,MaleKhajiit,Khajiit,Male,,696217,241895
/wiki/J%27datharr,"J'datharr is a Khajiit assassin waiting outside of Windhelm, behind the stables. He is sent by the Thalmor to kill Malborn after the completion of the quest ""Diplomatic Immunity,"" before he can flee Skyrim. He carries a note addressed to him.
Since he is not part of a Khajiit caravan, killing J'datharr will incur no bounty, even if witnessed by the other Khajiit. Hold Guards will not react to any assault towards him either, and may actually help in killing him.",J%27datharr,Male Khajiit,MaleKhajiit,Khajiit,Male,,,315691
/wiki/J%27Kier,"J'Kier is a Khajiit member of the Hunters of Hircine, who is found dying in the latter part of the quest ""Ill Met by Moonlight."" He cannot be saved, even with the use of Healing Hands or Heal Other.
J'Kier and the other Hunters of Hircine are sent to kill Sinding, but some are attacked, leaving him as the only survivor. He can be found inside Bloated Man's Grotto, next to the dead Batum gra-Bar. He is mortally wounded, telling the Dragonborn to avenge them, and soon dies after being spoken to.",J%27Kier,Male Khajiit,MaleKhajiit,Khajiit,Male,,175046,175043
/wiki/J%27zargo_(Skyrim),"J'zargo is a Khajiit apprentice at the College of Winterhold in Skyrim. He is a potential follower and is eligible to become a member of the Blades. When not accompanying the Dragonborn, he can be found at the College of Winterhold either in the Hall of Attainment or the Hall of the Elements.
A skilled mage, J'zargo is confident to the point of arrogance, offering few words of praise for the work of others. He is highly competitive and strives to be the best of the College's students, using any means available, including theft and reckless experimentation. Despite his great ambition, he has no qualms accepting that he still has a long way to go before becoming a powerful wizard.
Along with Onmund and Brelyna Maryon, he criticizes Tolfdir for not teaching them enough magic during their first meeting, though depending on how the Dragonborn responds when Tolfdir asks them for their opinion, J'zargo or one of the others will respond accordingly.
He accompanies the Dragonborn in the Saarthal excavation along with Onmund, Tolfdir and Brelyna Maryon. He is tasked with checking to make sure they are the first arrivals and that no tombs have been tampered with.
Agreeing to help J'zargo experiment with a batch of scrolls, the Dragonborn uses them on undead as instructed. Serving as a Flame Cloak spell, the scrolls deal extra damage to undead creatures, but upon coming into contact with undead also cause an explosion that damages the Dragonborn and any followers, which can cause the follower to turn on the Dragonborn. Reporting to J'zargo the results of the experiment opens him up as a follower. Afterward, he will ask the Dragonborn to test later iterations of the scrolls, eventually resulting in a working version.
He is equipped with non removable novice robes and a novice hood and a hunting bow. However, if he is hired as a follower and provided with other armor, should he equip the new armor, it is possible to pickpocket the default one after dismissing him.
J'zargo equips one-handed weapons, heavy armor, and light armor if they are given to him, but in combat, he tends to use dual cast destruction spells until his magicka runs out. He favors shock spells. Despite being a mage, he has an unusually high skill in heavy armor as well as one-handed weaponry. Giving him the Nahkriin or Zahkriisos mask may be helpful. (Zahkriisos can only be obtained if the Dragonborn add-on is installed.) The former in general allows him to cast more spells, while the latter can significantly increase his damage output at higher levels.
While in combat with higher level foes, he appears to use more powerful versions of the normal spells that he uses, or a spell crafted for him; that gives an appearance as a normal destruction class spell. For example, when fighting dragons on adept difficulty or lower, he will do a significant amount of damage, often killing the dragon before the Dragonborn has the chance to inflict notable damage.
While in prolonged combat, he may run out of magicka and will use his fists regardless of any weapon or shield the Dragonborn gave him. While he does equip such items, dual-cast Sparks is equipped as soon as a combat is started. When he regenerates magicka after fist fighting for a few seconds, he will start casting fireball spells. At a long distance in the open, he will use Ice Spikes as his preferred spell.
While in combat with melee opponents, he will hold out for himself very well, backing up as he is casting rather than standing still; placing him in top tier heavy armor only improves his combat usefulness. However, he will not survive for long while fighting other mage class foes that cast magic.
J'zargo will always use a unique dagger like the Blade of Woe or Mehrunes Razor if it is given to him. He will also always use any bow with a lightning enchantment instead of his default hunting bow.
J'zargo's health is high and regenerates fast, giving the Dragonborn no need to heal him during combat. This is a reason for J'zargo's state as one of the most durable followers. It should be noted that unlike most other followers, he levels with the Dragonborn all the way to level 81 until patch 1.9, and he has no level cap after the patch. His only weakness is that he favors low level shock spells, hindering his damage performance.
A ward being used to block Frostbite cast by J'zargo in the Hall of the Elements.
J'zargo knows a total of thirteen spells, but will only cast nine as a follower, and the others as a regular character in combat. Spells marked with an asterisk are the only spells he will use as a follower. Whether this is a bug or scripted behavior is unknown.",J%27zargo,Male Khajiit,MaleKhajiit,Khajiit,Male,,115107,115093
/wiki/J%27zhar,"J'zhar is a deceased Khajiit found in Alftand. His brother J'darr has been suffering from a skooma addiction.
He can be found dead with a steel arrow sticking out of his leg, and with his brother J'darr standing over and arguing with his corpse about missing skooma. Next to his body lies a bloody axe, and J'zhar's journal, which explains that the brothers joined the expedition in Alftand to try to get J'darr clean of the narcotic, although without any success. Multiple empty skooma bottles are found beside his corpse.",J%27zhar,Male Khajiit,MaleKhajiit,Khajiit,Male,,241916,241894
/wiki/Jala,"Jala is a Nord food vendor residing in the city of Solitude. She is typically found at her stand selling produce during waking hours, and in her house at night. She is living together with Ahtar, with whom she is in a relationship.
Jala hates the Stormcloaks due to the fact that they killed her brother in Whiterun.
She also seems to be concerned about her shipments being attacked, mainly by the Blackblood Marauders. After the completion of the quest ""Lights Out!"" she will be overjoyed at the fact that they have been killed, and she will admit her relief at how her shipments are coming in on time.
Jala is also present at Roggvir's execution, where she can be heard saying ""Some gate guard you were!"" and ""You betrayed us!"", indicating her political views.[1]
She relies on an iron dagger for her defense, but carries no other weapon and knows no spells.
I bet you get some interesting people through here. ""Not lately. Business has been slow.""",Jala,Female Shrill,FemaleShrill,Nord,Female,,104623,78476
